OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
1568,319213,1611600720000,Code Enforcement,Nuisance,2906 LOWER WETUMPKA RD,3.0,Closed,1611674760000.0,Call Center,32.4160052,-86.2854875,2021,{97B566EE-E5BC-4731-93DD-7E5A20E08BE4},,,,,516633.0826075785,697253.1029374897
1569,319214,1611601080000,FAQ,Ask 3-1-1,,,Closed,1611601080000.0,Call Center,0.0,0.0,2021,{98BF20FE-E3C3-41DB-AA94-53CBABEE3000},,,,,NaN,NaN
1570,319215,1611601260000,FAQ,Ask 3-1-1,,,Closed,1611601260000.0,Call Center,0.0,0.0,2021,{4513F454-E961-4FF2-BFA9-CDC582FB2026},,,,,NaN,NaN
1571,319216,1611601620000,Building Maintenance,COM Carpentry,545 E Vandiver Blvd,3.0,Closed,1611607800000.0,Call Center,32.4207652,-86.2743407,2021,{46C042B6-9FF7-4FE5-95A6-E85B4436F4FD},,,,,520080.1314877458,698970.4909069091
1572,319217,1611602760000,Code Enforcement,General Repairs,3313 MCGEHEE RD,5.0,Closed,1611754380000.0,Call Center,32.3362365,-86.2504405,2021,{F8AC8357-4EE8-41E8-BA17-7BAD2EDD5AD5},,,,,527335.4489980787,668188.2798336595
1573,319218,1611603000000,FAQ,Ask 3-1-1,,,Closed,1611603000000.0,Call Center,0.0,0.0,2021,{1E90F124-C551-4523-844F-0A444CC93F65},,,,,NaN,NaN
1574,319219,1611603060000,FAQ,Ask 3-1-1,,,Closed,1611603060000.0,Call Center,0.0,0.0,2021,{E2764987-7ECF-46E8-8EED-0076B5BE03CE},,,,,NaN,NaN
1575,319220,1611603120000,FAQ,FAQ- Montgomery Police Department,,,Closed,1611603120000.0,Call Center,0.0,0.0,2021,{4B95DFD9-6667-4D8E-BD25-A8615FEDC849},,,,,NaN,NaN
1576,319221,1611603180000,Sanitation Department,Garbage/Debris Dumping ( For debris that have been dumped mainly in downtown Montgomery along the r.o.w),EAST SECOND ST (OP),3.0,Closed,1611949020000.0,Call Center,32.364268,-86.281942,2021,{B9D73EBC-0691-42EF-B12C-6E12DF8CA2FB},,,,,517648.2761152461,678425.7823244929
1577,319222,1611604140000,FAQ,FAQ-Municipal Court,,,Closed,1611604140000.0,Call Center,0.0,0.0,2021,{BD393252-E799-4606-B109-2E2B67E7CE82},,,,,NaN,NaN
1578,319223,1611604680000,Sanitation Department,Inquiries,,,Closed,1611604680000.0,Call Center,0.0,0.0,2021,{8DD9AFB5-6848-4FF5-A0FC-A5F40F66E688},,,,,NaN,NaN
1579,319224,1611605220000,Street Maintenance,Sidewalk,1551 GILMER AVE,7.0,Closed,1632936420000.0,Call Center,32.3553036,-86.3041951,2021,{5EE46738-EC08-45EE-82AC-1D0C175CB2FF},,,,,510762.70163182914,675193.9347855747
1580,319225,1611605280000,FAQ,Ask 3-1-1,,,Closed,1611605280000.0,Call Center,0.0,0.0,2021,{4AC5E3D3-D9D0-4BDA-8F3B-5C8CE10EA16E},,,,,NaN,NaN
1581,319226,1611605640000,Code Enforcement,General Repairs,1400 E Audubon Rd,5.0,Closed,1612190760000.0,Call Center,32.3275991,-86.2844329,2021,{679E6883-C2BC-47BD-94D8-10B0DC82B840},,,,,516822.94902574643,665088.4523719028
1582,319227,1611605880000,Building Maintenance,COM Electrical,1215 MADISON AVE,3.0,Closed,1611688260000.0,Call Center,32.3821668,-86.2911497,2021,{07519A32-A695-4247-85C4-3664B62BA891},,,,,514833.0182943307,684949.6386993229
1583,319228,1611606540000,Sanitation Department,Litter Problems for paper and Other Small Items (DO NOT USE FOR BULKY ITEMS),MILL ST,4.0,Closed,1611926580000.0,Call Center,32.3623505,-86.3258767,2021,{90655B3A-DF65-41A3-B1C1-F0566B8270F7},,,,,504079.0650647469,677787.8144403249
1584,319229,1611606660000,Code Enforcement,Nuisance,1725 FAIRFOREST DR,7.0,Closed,1611672900000.0,Call Center,32.3562765,-86.2501033,2021,{2F902999-79EA-4D65-A6BB-B9E4C390A28C},,,,,527467.9749797471,675478.6402529031
1585,319230,1611607380000,Code Enforcement,General Repairs,1736 HIGHLAND AVE,3.0,Closed,1611607380000.0,Call Center,32.371873,-86.285492,2021,{42BAAA40-8AF6-4E45-A838-94EBCF882B90},,,,,516563.8104364127,681197.1901674867
1586,319231,1611607500000,FAQ,FAQ- Montgomery Police Department,,,Closed,1611607500000.0,Call Center,0.0,0.0,2021,{BB405A26-2FBD-462A-A5B1-BE5978E0C6A0},,,,,NaN,NaN
1587,319232,1611607560000,Sanitation Department,Exchange Damage Container,2913 SHERIDAN CT,3.0,Closed,1611926400000.0,Call Center,32.4266373,-86.2869705,2021,{C48659BF-F0BB-472F-A281-8246EFFD5EAD},,,,,516191.84890999645,701123.1677039042
1588,319233,1611607860000,Sanitation Department,Inquiries,,,Closed,1611607860000.0,Call Center,0.0,0.0,2021,{83576023-C170-4580-B7F7-D36EE76085DF},,,,,NaN,NaN
1589,319234,1611609480000,FAQ,Ask 3-1-1,2855 LAGOON PARK DR,2.0,Closed,1611609960000.0,Website,32.4024124,-86.2177189,2021,{ECDEFDE3-B14D-4531-A8B7-A14F12D26605},,,,,537528.6585984938,692226.0135822371
1590,319235,1611609600000,Traffic Engineering,Traffic Signal Needing Physical Repair,WEST SOUTH BLVD,4.0,Closed,1611760440000.0,Call Center,32.3264093,-86.3259643,2021,{B93353AB-82AA-4700-86AF-80126884C685},,,,,503991.86510791257,664712.0912479907
1591,319236,1611609720000,FAQ,Ask 3-1-1,,,Closed,1611609720000.0,Call Center,0.0,0.0,2021,{BECAD8D5-C40E-44D0-8272-0E35DA9EE28D},,,,,NaN,NaN
1592,319237,1611610440000,FAQ,FAQ- Montgomery Police Department,,,Closed,1611610440000.0,Call Center,0.0,0.0,2021,{5EB7858A-BF41-4A52-965A-4AD1AFD449F3},,,,,NaN,NaN
1593,319238,1611610980000,Code Enforcement,Nuisance,2732 FORSYTH LN,6.0,Closed,1611681720000.0,Website,32.3205367,-86.2563522,2021,{28A2E91A-765B-426F-863B-D5D24BCFBC7C},,,,,525486.9454772472,662483.6997074038
1594,319239,1611611100000,Traffic Engineering,Street Light Out,4319 MABSON DR,5.0,Closed,1611796200000.0,Call Center,32.3388628,-86.237623,2021,{D13C2B44-A265-4F25-A4DF-7FDB68686ACE},,,,,531298.0047212467,669128.5745409876
1595,319240,1611611280000,FAQ,Ask 3-1-1,ARROWHEAD DR,1.0,Closed,1611611280000.0,Call Center,32.3799417,-86.1470412,2021,{3B37D465-2FAA-4650-A827-F30758889439},,,,,559318.9788629115,683979.7019909024
1596,319241,1611611460000,FAQ,Ask 3-1-1,,,Closed,1611611460000.0,Call Center,0.0,0.0,2021,{19126260-BCD6-41DA-BE60-9A70761CF35F},,,,,NaN,NaN
1597,319242,1611611760000,Street Maintenance,Debris In The Street,*STREET UNKNOWN,7.0,Closed,1611668520000.0,Call Center,32.36328,-86.266004,2021,{2BEE7DE9-A237-4BA0-B64B-A1782E121CE5},,,,,522568.0933753289,678046.0760629028
1598,319243,1611612000000,FAQ,Ask 3-1-1,,,Closed,1611612000000.0,Call Center,0.0,0.0,2021,{719922F4-47DA-4426-8942-72401A05DE3D},,,,,NaN,NaN
1599,319244,1611612960000,Sanitation Department,Missed Pick Up,434 BROOKVIEW DR,3.0,Closed,1615296240000.0,Call Center,32.42266,-86.2929572,2021,{C665FA7F-B875-42FE-A7F7-8F45CF195B29},,,,,514338.34474299476,699684.0567369908
1600,319245,1611613020000,Sanitation Department,Exchange Damage Container,434 BROOKVIEW DR,3.0,Closed,1611926400000.0,Call Center,32.42266,-86.2929572,2021,{576A02B5-E8D3-4AF2-B8E5-342BAC4A4EED},,,,,514338.34474299476,699684.0567369908
1601,319246,1611613140000,FAQ,Mask Ordinance Violations ,,,Closed,1611613140000.0,Call Center,0.0,0.0,2021,{5195A21F-B983-4ED0-B6E2-FCA907C4A66A},,,,,NaN,NaN
1602,319247,1611613440000,FAQ,Ask 3-1-1,,,Closed,1611613440000.0,Call Center,0.0,0.0,2021,{C8600278-9CD9-4686-A8B9-6FB7EDF9011B},,,,,NaN,NaN
1603,319248,1611616500000,Sanitation Department,Request A New Container,75 OLDFIELD CIR,1.0,Closed,1612211640000.0,Website,32.3814722,-86.1580666,2021,{5F59D256-68C6-4FEF-A0FD-A3BABD8F1CE4},,,,,555916.8993809968,684546.6706732363
1604,319249,1611631080000,Urban Forestry,Tree Trimming,1250 FOREST AVE,3.0,Closed,1678823580000.0,Call Center,32.3668281,-86.2869535,2021,{136F8A17-8E46-4C34-AB1F-D91B5D41C36C},,,,,516104.79232557863,679363.701052323
1605,319250,1611666420000,Building Maintenance,COM Electrical,934 N Ripley St,3.0,Closed,1611677700000.0,Call Center,32.3872141,-86.2980116,2021,{962E9E06-45AC-4624-980B-0E51F0C82722},,,,,512722.62061224505,686795.0500347391
1606,319251,1611667080000,Sanitation Department,Inquiries,,,Closed,1611667080000.0,Call Center,0.0,0.0,2021,{31F4526B-75E7-460B-A513-C3DA549E0C2D},,,,,NaN,NaN
1607,319252,1611667860000,Sanitation Department,Inquiries,,,Closed,1611667860000.0,Call Center,0.0,0.0,2021,{4A4DD316-4DA5-4D76-ABC3-4D886F1E918A},,,,,NaN,NaN
1608,319253,1611668460000,Building Maintenance,COM HVAC/Refrigeration,934 NORTH RIPLEY ST,3.0,Closed,1611946620000.0,Call Center,32.3872141,-86.2980116,2021,{559B6CAA-2BAA-4EBA-AB63-7385061BCAD0},,,,,512722.62061224505,686795.0500347391
1609,319254,1611668520000,Urban Forestry,Inquiries,,,Closed,1611668520000.0,Control Panel,0.0,0.0,2021,{BD876E06-2E6E-46C3-BE43-239406FCA7B4},,,,,NaN,NaN
1610,319255,1611668520000,Urban Forestry,Inquiries,,,Closed,1611668580000.0,Control Panel,0.0,0.0,2021,{5478D1E8-6896-426F-8446-B98A81D4DB9A},,,,,NaN,NaN
1611,319256,1611668640000,Urban Forestry,Tree Issues On City R.O.W.,720 THORN PL,7.0,Closed,1613750280000.0,Control Panel,32.3532096,-86.2956992,2021,{DD1406E3-CE85-4E6E-A932-CE24C4A94DFD},,,,,513383.00347783044,674420.6774738207
1612,319257,1611668760000,Urban Forestry,Planting Trees or Brushes,,,Closed,1614284400000.0,Control Panel,0.0,0.0,2021,{2E039C2F-C6C2-4929-B3EB-572FDFB303C3},,,,,NaN,NaN
1613,319258,1611668760000,Urban Forestry,Tree Issues On Private Property,,,Closed,1611668820000.0,Control Panel,0.0,0.0,2021,{F7EEE723-28E0-4D07-82A1-FC1C7312A8E1},,,,,NaN,NaN
1614,319259,1611668940000,FAQ,Ask 3-1-1,,,Closed,1611668940000.0,Call Center,0.0,0.0,2021,{145B014A-02D5-4B80-9211-43FA87DA7EE1},,,,,NaN,NaN
1615,319260,1611669000000,Urban Forestry,Inquiries,311 KELLY LN,5.0,Closed,1611669060000.0,Control Panel,32.3338808,-86.3034024,2021,{F54748F8-F409-4296-8A5D-3E1446314B8E},,,,,510973.28191933036,667398.9936825708
1616,319261,1611669780000,Traffic Engineering,Check the timing for an approach of an existing signalized intersection,EAST SOUTH BLVD,5.0,Closed,1611758700000.0,Call Center,32.3269982,-86.2762827,2021,{C38DA0AB-1DC8-4CF5-A5EF-4227F5BF297F},,,,,519339.64674824476,664859.3347199038
1617,319262,1611669840000,Urban Forestry,Inquiries,,,Closed,1611669840000.0,Control Panel,0.0,0.0,2021,{DBD25685-71EB-4836-90E2-ED4572FB9E12},,,,,NaN,NaN
1618,319263,1611669900000,Urban Forestry,Tree Issues On City R.O.W.,3839 FAUNSDALE DR,2.0,Closed,1613595780000.0,Control Panel,32.3935915,-86.2422663,2021,{2DC8BAD7-10ED-4C62-BE1F-14DA1A0DEB37},,,,,529939.9437890798,689044.9585926533
1619,319264,1611670560000,Building Maintenance,COM Roofing,740 MILDRED ST,7.0,Closed,1611945180000.0,Call Center,32.3727431,-86.3201261,2021,{9D3245AF-79A5-4782-A280-64242DE37252},,,,,505871.9522269964,681560.6582725719
1620,319265,1611670740000,FAQ,Ask 3-1-1,,,Closed,1611670740000.0,Call Center,0.0,0.0,2021,{1E10ACB4-9A60-48FE-B2E1-A8E9E72FB9A4},,,,,NaN,NaN
1621,319266,1611670860000,Street Maintenance,Street is holding water,357 FELDER AVE,3.0,Closed,1685546880000.0,Call Center,32.3574307,-86.3013413,2021,{BB2DD2CF-D2B7-4563-AE08-D1F1AED41C4C},,,,,511647.35767091066,675963.9355421588
1622,319267,1611670980000,FAQ,Ask 3-1-1,,,Closed,1611670980000.0,Call Center,0.0,0.0,2021,{63605BFE-5082-4C4D-963F-4EF87FD21532},,,,,NaN,NaN
1623,319268,1611671160000,Urban Forestry,Tree Issues On Private Property,2033 SOUTH HULL ST,7.0,Closed,1611860700000.0,Control Panel,32.3534557,-86.3022331,2021,{05501AEC-A1E1-45D1-8A86-77508A93AA61},,,,,511365.63612149656,674518.9869884923
1624,319269,1611671220000,Urban Forestry,Contract Tree Work-**Urban Forestry Use Only**,1310 MAGNOLIA AVE,7.0,Closed,1622037780000.0,Control Panel,32.3546423,-86.2868912,2021,{43266805-35CF-421E-9419-D94AFAFD3B72},,,,,516105.243768245,674930.2758640721
1625,319270,1611671400000,Urban Forestry,Tree Issues On Private Property,1366 WOODWARD AVE,7.0,Closed,1611760800000.0,Control Panel,32.3570634,-86.2865344,2021,{4250C24A-F329-4621-8182-943CA36DA1A7},,,,,516219.1552858278,675810.634339571
1626,319271,1611671640000,Sanitation Department,Request A New Container,1061 TIMBER GAP CROSSING,8.0,Closed,1611955920000.0,Call Center,32.320799,-86.1348276,2021,{8C637E78-1994-44DF-856E-57E5224EE574},,,,,563028.98391008,662452.2184711546
1627,319272,1611672180000,Building Maintenance,COM HVAC/Refrigeration,1022 MADISON AVE,3.0,Closed,1611681780000.0,Call Center,32.3794436,-86.293899,2021,{66476A1E-4EB2-425B-8708-AF4E954AEFD9},,,,,513980.0019557439,683962.5445449054
1628,319273,1611672300000,Sanitation Department,Inquiries,,,Closed,1611672300000.0,Call Center,0.0,0.0,2021,{91602DB0-1FE5-45E9-BF0E-40E823885B3D},,,,,NaN,NaN
1629,319274,1611672720000,Street Maintenance,Pothole Repairing,SOUTH COURT ST,7.0,Closed,1611850500000.0,Call Center,32.3444719,-86.3081724,2021,{AE9AA0FB-F91C-444C-BD89-129F615C9179},,,,,509517.0079289973,671258.655582659
1630,319275,1611673740000,Building Maintenance,COM Plumbing,DAVENPORT DR,4.0,Closed,1611685080000.0,Call Center,32.3341012,-86.3257074,2021,{F1329446-CAF5-44B3-8C9F-08E2E6E069B6},,,,,504084.0840835795,667510.127318576
1631,319276,1611673860000,Traffic Engineering,Stop Sign Missing/Damaged,WOODMERE BLVD,9.0,Closed,1611757800000.0,Call Center,32.3567123,-86.2152958,2021,{10B1178F-FA09-4FDD-9A9D-F94B023B3C54},,,,,538217.1788749956,675597.0921157375
1632,319277,1611674760000,FAQ,FAQ-Municipal Court,,,Closed,1611674760000.0,Call Center,0.0,0.0,2021,{9DCEE8A7-0291-4A3C-92BB-6CD67F4D7872},,,,,NaN,NaN
1633,319278,1611674820000,Code Enforcement,General Repairs,113 SHADYSIDE LN,5.0,Closed,1611774840000.0,Call Center,32.3286182,-86.3086935,2021,{8C4195B8-F337-4200-A9A2-0508CD112E56},,,,,509330.4728689939,665491.6133109927
1634,319279,1611675240000,Code Enforcement,Nuisance,SHADYSIDE LN,5.0,Closed,1611774360000.0,Call Center,32.3280611,-86.3117861,2021,{E41E3EB6-7142-4B03-A5C6-534E6F016D94},,,,,508374.2707131617,665293.186870575
1635,319280,1611675480000,Building Maintenance,COM Plumbing,329 EAST VANDIVER BLVD,3.0,Closed,1611764760000.0,Call Center,32.417846,-86.2773105,2021,{5FE421DA-124C-4B28-8329-DACCEAD82653},,,,,519159.28720082715,697912.2354774922
1636,319281,1611675480000,Building Maintenance,COM Plumbing,1801 TAYLOR RD,9.0,Closed,1611685020000.0,Call Center,32.3497134,-86.1734165,2021,{1F59617B-E193-48D5-AE6B-B87E2B7DF0C3},,,,,551141.4312416613,673007.2127810717
1637,319282,1611675660000,Sanitation Department,Litter Problems for paper and Other Small Items (DO NOT USE FOR BULKY ITEMS),RAY THORINGTON RD,8.0,Closed,1612299660000.0,Website,32.3177572,-86.1390557,2021,{0B9B37E8-FEF3-49EC-A420-087276591341},,,,,561719.6758331619,661349.2902308255
1638,319283,1611675720000,Street Maintenance,Fallen Trees and Limbs,205 PERRY HILL RD,1.0,Closed,1611850380000.0,Call Center,32.3802185,-86.243555,2021,{5F1452F3-A08E-4630-84D0-3F7F579F116A},,,,,529523.494818829,684181.2124146596
1639,319284,1611675900000,Code Enforcement,Inquiries,5565 CARRIAGE BROOK RD,8.0,Closed,1611675900000.0,Call Center,32.3412025,-86.2182121,2021,{58E8CA4A-7DD9-4DE3-B82C-9E541824F772},,,,,537296.3421339951,669957.6936176568
1640,319285,1611676620000,Code Enforcement,Parking On Front Lawn,1411 TUDOR DR,9.0,Closed,1611840600000.0,Call Center,32.3583636,-86.2051879,2021,{7831E603-0ECB-424B-8B09-CD416E51A6F4},,,,,541340.5906071626,676186.8629178256
1641,319286,1611677040000,FAQ,Ask 3-1-1,,,Closed,1611677040000.0,Call Center,0.0,0.0,2021,{AE69E9E8-B6AB-4287-B0CC-9359471C3420},,,,,NaN,NaN
1642,319287,1611677220000,Traffic Engineering,Install New Signs,ADELE ST,2.0,Closed,1611763200000.0,Call Center,32.399535,-86.192311,2021,{B5CFCD5B-1154-41A3-A50B-725E12C172D5},,,,,545367.1665434949,691151.91828949
1643,319288,1611677280000,Building Maintenance,COM Carpentry,604 AUGUSTA AVE,7.0,Closed,1611838320000.0,Call Center,32.3410027,-86.2973543,2021,{77C463B4-7109-422C-AC30-35E65B8FE53C},,,,,512852.64167766273,669981.8753278255
1644,319289,1611677640000,FAQ,Animal Control Issues,3451 GILMER CT,7.0,Closed,1611677640000.0,Call Center,32.3424806,-86.3018764,2021,{198D84E2-B3A9-4184-A4A9-49DCDE44CF5D},,,,,511458.3186789118,670525.6330985725
1645,319290,1611678000000,Street Maintenance,Sidewalk,HAGAN RD,1.0,Closed,1612460460000.0,Call Center,32.3858718,-86.2313906,2021,{11BD93A9-51A8-41BA-936E-FF0B81927A4F},,,,,533286.553893745,686223.7670565695
1646,319291,1611678240000,Building Maintenance,COM Plumbing,20 JUDGE C. PRICE ST,4.0,Closed,1611766860000.0,Call Center,32.3919615,-86.3919513,2021,{D8920D75-94C0-44B1-A6D1-E40E8F380D3D},,,,,483732.5260334946,688660.9452530742
1647,319292,1611678480000,Building Maintenance,COM HVAC/Refrigeration,20 JUDGE C. PRICE ST,4.0,Closed,1611751920000.0,Call Center,32.3919615,-86.3919513,2021,{546E58E6-99DD-4737-8A2A-994A2F537265},,,,,483732.5260334946,688660.9452530742
1648,319293,1611678540000,FAQ,Ask 3-1-1,,,Closed,1611678540000.0,Call Center,0.0,0.0,2021,{82C7123B-7117-483B-A812-7DB2322A814E},,,,,NaN,NaN
1649,319294,1611678660000,Sanitation Department,Schedule A Bulk Pick Up***DO NOT USE***,5549 STAPLETON DR,8.0,Closed,1611953280000.0,Call Center,32.310972,-86.1950998,2021,{2DFF090B-8CF7-4D5D-8BF0-E49B009741A8},,,,,544397.5152675807,658934.6989314035
1650,319295,1611678660000,Sanitation Department,Leaves and Debris Pick up,DEVONSHIRE DR,5.0,Closed,1611926460000.0,Call Center,32.3243559,-86.2862985,2021,{64AAC4D0-906F-461E-83FD-F6F0B076E852},,,,,516241.675910078,663910.9744119048
1651,319296,1611678720000,FAQ,Ask 3-1-1,431 SOUTH COURT ST,3.0,Closed,1611678720000.0,Call Center,32.3728707,-86.3085746,2021,{1BAEDC05-95FC-4C05-AC87-44B163514EEF},,,,,509438.65900433064,681591.0489598215
1652,319297,1611678960000,Urban Forestry,Contract Tree Work-**Urban Forestry Use Only**,PEACH ST,4.0,Closed,1624980300000.0,Call Center,32.359581,-86.328321,2021,{028AFB4F-349D-4A57-9CEA-0478991465C6},,,,,503319.6463079974,676783.7153986543
1653,319298,1611679080000,FAQ,Ask 3-1-1,,,Closed,1611679080000.0,Call Center,0.0,0.0,2021,{7957BAED-F371-4F3B-8CB6-8F567A138664},,,,,NaN,NaN
1654,319299,1611679800000,Street Maintenance,Repair Inlets,2700 GARDEN BROOK CT,6.0,In Progress,,Call Center,32.3172861,-86.2555984,2021,{CD61FE92-0FC6-40BC-A390-A7963B9049C0},,,,,525715.1530260779,661300.1830455735
1655,319300,1611679920000,Street Maintenance,Curb/Gutter Clean up (dirt/debris),6069 BRIARHURST DR,6.0,Closed,1643208780000.0,Call Center,32.3048514,-86.2255565,2021,{7F4BF2B4-AB46-4CEC-ADE2-8C2A8367977C},,,,,534979.5918462463,656741.0704446584
1656,319301,1611680280000,Street Maintenance,Clean Inlets,WEST JEFF DAVIS AVE,7.0,Closed,1612188720000.0,Call Center,32.366146,-86.3168982,2021,{D576C274-F487-4610-8F8A-110145088629},,,,,506857.7143630795,679156.0259427428
1657,319302,1611681120000,Traffic Engineering,Basketball Goal on City Right-of-Way,6220 WYNFREY PL,9.0,Closed,1612546920000.0,Call Center,32.3530498,-86.1989923,2021,{7CA237DD-7158-4285-A71F-02B4B0533D9F},,,,,543247.1566759124,674247.05774232
1658,319303,1611681420000,Code Enforcement,Nuisance,5600 CARRIAGE HILLS DR,8.0,Closed,1611840660000.0,Call Center,32.3379657,-86.2260528,2021,{98DDDFF7-0BD2-4363-ADD2-32D93322B80E},,,,,534870.3975108303,668788.9049447402
1659,319304,1611681540000,Code Enforcement,General Repairs,802 ROSA L PARKS AVE,7.0,Closed,1611774180000.0,Call Center,32.3659637,-86.317293,2021,{F42E5D53-EB07-4179-B619-F230446CF243},,,,,506735.51217966154,679090.2537645698
1660,319305,1611681600000,Code Enforcement,Inquiries,,,Closed,1611681600000.0,Call Center,0.0,0.0,2021,{CF2DCFDD-04A8-4D81-893E-0823C3DE6B41},,,,,NaN,NaN
1661,319306,1611681600000,FAQ,Ask 3-1-1,,,Closed,1611681600000.0,Call Center,0.0,0.0,2021,{2B48FBCD-EA20-4A67-9813-7119E54C30F1},,,,,NaN,NaN
1662,319307,1611681720000,Sanitation Department,Inquiries,,,Closed,1611681720000.0,Call Center,0.0,0.0,2021,{0BFC5EEE-4E9A-45E5-A2AA-A6020F4AF12A},,,,,NaN,NaN
1663,319308,1611681780000,Code Enforcement,Nuisance,646 CLOVERDALE RD,7.0,Closed,1611766560000.0,Control Panel,32.3565865,-86.2966638,2021,{29420246-D825-440C-9905-85F033EBE426},,,,,513090.43844616413,675650.5224550739
1664,319309,1611681840000,Code Enforcement,Nuisance,646 CLOVERDALE RD,7.0,Closed,1611681900000.0,Call Center,32.3565865,-86.2966638,2021,{41F92410-77AF-44C3-BF9F-2B31C84BECB6},,,,,513090.43844616413,675650.5224550739
1665,319310,1611682440000,Building Maintenance,COM Plumbing,25 WASHINGTON AVE,3.0,Closed,1611688320000.0,Call Center,32.376554,-86.308317,2021,{3D9887AE-2FC8-467F-AE87-71891B3E7FBB},,,,,509524.14078874514,682930.730007492
1666,319311,1611682440000,Code Enforcement,Nuisance,801 BYRNE DR,5.0,Closed,1611766500000.0,Call Center,32.3298004,-86.2931554,2021,{F3212150-9F03-4B35-A62A-3F11B522BF96},,,,,514131.9993551634,665900.7627551556
1667,319312,1611683040000,Building Maintenance,COM HVAC/Refrigeration,2346 WEST FAIRVIEW AVE,4.0,Closed,1611752400000.0,Call Center,32.3511862,-86.3362087,2021,{9E323325-CF60-4D6B-A936-6CF874B6EED3},,,,,500869.63447574526,673740.9298175722
1668,319313,1611683280000,FAQ,FAQ-City Hall ,,,Closed,1611683280000.0,Call Center,0.0,0.0,2021,{BCEF20D2-90CC-43FC-81F2-69B4B04C222C},,,,,NaN,NaN
1669,319314,1611683400000,Inspections Department,Inquiries,,,Closed,1611683400000.0,Call Center,0.0,0.0,2021,{510C6E6F-32B3-4070-AD19-D8418379D8FF},,,,,NaN,NaN
1670,319315,1611683520000,FAQ,Ask 3-1-1,,,Closed,1611683520000.0,Call Center,0.0,0.0,2021,{EFEA35F8-EE10-4A82-BA96-0F87360EFC7A},,,,,NaN,NaN
1671,319316,1611683940000,Sanitation Department,Request A New Container,266 SMALLBROOK DR,6.0,Closed,1611692340000.0,Call Center,32.3118339,-86.2626598,2021,{6CC72631-A077-4543-8B0E-A5C96216D676},,,,,523525.6921819113,659325.2903418243
1672,319317,1611684240000,Street Maintenance,Clean Inlets,640 Lismore PIace,1.0,Closed,1612192080000.0,Call Center,32.3769704,-86.1155765,2021,{3B26131A-1E08-48C4-81CA-7F5B1D75E66F},,,,,569029.9246640801,682871.6582752392
1673,319318,1611684960000,FAQ,Ask 3-1-1,,,Closed,1611684960000.0,Call Center,0.0,0.0,2021,{E4F32028-D2FC-49F7-B4D0-95D71D6586D3},,,,,NaN,NaN
1674,319319,1611685320000,Sanitation Department,Inquiries,,,Closed,1611685320000.0,Call Center,0.0,0.0,2021,{BD1CE5C4-5E41-40A0-B3A4-76575DCC10DD},,,,,NaN,NaN
1675,319320,1611685380000,FAQ,Ask 3-1-1,,,Closed,1611685380000.0,Call Center,0.0,0.0,2021,{4724AFCA-8D65-45E6-84DA-6E9885FC7170},,,,,NaN,NaN
1676,319321,1611686400000,Building Maintenance,COM Roofing,1801 TAYLOR RD,9.0,Closed,1611838800000.0,Call Center,32.3497134,-86.1734165,2021,{36E13213-0A4E-44E2-B8DB-0D2B35407947},,,,,551141.4312416613,673007.2127810717
1677,319322,1611687600000,FAQ,Ask 3-1-1,,,Closed,1611687600000.0,Call Center,0.0,0.0,2021,{04E36552-A018-49E2-8F3E-C3A9079413CD},,,,,NaN,NaN
1678,319323,1611688080000,Sanitation Department,Garbage/Debris Dumping ( For debris that have been dumped mainly in downtown Montgomery along the r.o.w),STAPLETON DR,8.0,Closed,1611955620000.0,Call Center,32.3109214,-86.195572,2021,{1521A1DB-58A2-4276-B416-51CA814D67C6},,,,,544251.5644439943,658916.7829567418
1679,319324,1611688200000,FAQ,Ask 3-1-1,,,Closed,1611688200000.0,Call Center,0.0,0.0,2021,{F3F105C1-6630-4BAD-8D78-17199BFF74F5},,,,,NaN,NaN
